Date	Time	Animal	Box	TempC	HumC	LightC	S.Flow	Ref.O2	Ref.CO2	Flow	Temp	O2	CO2	dO2	dCO2	VO2(1)	VO2(2)	VO2(3)	VCO2(1)	VCO2(2)	VCO2(3)	RER	H(1)	H(2)	H(3)	XT+YT	XT	XA	XF	YT	YA	YF	Z	CenT	CenA	CenF	PerT	PerA	PerF	DistK	DistD	Speed	Drink	Feed	Weight	Right	Left	SumR+L	SumTime	SumRuns	MaxSpeed	AvgSpeed	MaxLen
11/09/2019	13:19	3508	7	22	50	89	0.25	20.83	0.056	0.35	22	20.46	0.361	0.369	0.305	2244	978	81	1772	772	64	0.789	10.804	4.706	0.389	1217	99	33	66	1118	726	392	0	0	0	0	1217	759	458	144859	3037	1	1.98	1.89	2904317.8	0	0	0	0	0	0	-	0
11/09/2019	13:58	3508	7	22	50	89	0.25	20.83	0.055	0.35	21.9	20.49	0.322	0.339	0.266	2081	906	75	1550	675	56	0.745	9.914	4.318	0.357	1184	179	44	135	1005	604	401	0	0	0	0	1184	648	536	148079	3221	1	1.98	1.89	2904115	0	0	0	0	0	0	-	0
11/09/2019	14:37	3508	7	22.1	50	89	0.25	20.83	0.055	0.35	22	20.5	0.315	0.328	0.26	2014	877	73	1514	659	55	0.752	9.613	4.187	0.346	977	183	27	156	794	488	306	0	0	0	0	977	515	462	152638	4558	2	1.98	1.89	2904306.5	0	0	0	0	0	0	-	0
11/09/2019	15:16	3508	7	22	50	89	0.25	20.83	0.054	0.35	21.9	20.51	0.304	0.318	0.25	1957	853	70	1455	634	52	0.743	9.323	4.061	0.336	2484	818	596	222	1666	1031	635	9	509	436	73	1975	1191	784	156661	4023	2	1.98	1.89	2904208.3	0	0	0	0	0	0	-	0
11/09/2019	15:55	3508	7	22	51	89	0.25	20.83	0.054	0.35	21.9	20.49	0.317	0.339	0.263	2087	909	75	1530	667	55	0.733	9.916	4.319	0.357	1801	500	230	270	1301	798	503	6	124	100	24	1677	928	749	161016	4356	2	1.98	1.89	2904392.8	0	0	0	0	0	0	-	0
11/09/2019	16:34	3508	7	22	50	89	0.25	20.83	0.055	0.35	22	20.46	0.349	0.369	0.295	2262	985	81	1713	746	62	0.757	10.811	4.709	0.389	742	143	26	117	599	284	315	0	0	0	0	742	310	432	165214	4198	2	1.98	1.89	2904395	0	0	0	0	0	0	-	0
11/09/2019	17:13	3508	7	22	49	89	0.25	20.83	0.055	0.35	22	20.49	0.32	0.339	0.265	2085	908	75	1544	673	56	0.74	9.926	4.324	0.357	3669	1086	693	393	2583	1797	786	8	345	274	71	3324	2216	1108	169732	4518	2	1.98	1.89	2904456	0	0	0	0	0	0	-	0
11/09/2019	17:52	3508	7	22	50	89	0.25	20.83	0.055	0.35	22	20.48	0.334	0.349	0.28	2139	932	77	1629	710	59	0.762	10.233	4.457	0.368	1382	265	8	257	1117	643	474	0	0	0	0	1382	651	731	173739	4007	2	1.98	1.89	2904523.5	0	0	0	0	0	0	-	0
11/09/2019	18:31	3508	7	22	50	89	0.25	20.83	0.055	0.35	22	20.53	0.284	0.298	0.229	1835	800	66	1331	580	48	0.725	8.705	3.792	0.313	3030	212	91	121	2818	2097	721	0	0	0	0	3030	2188	842	178887	5148	2	1.98	1.89	2904498.5	0	0	0	0	0	0	-	0
11/09/2019	19:10	3508	7	22.2	49	89	0.25	20.83	0.056	0.35	21.5	20.38	0.413	0.452	0.357	2775	1209	100	2077	905	75	0.749	13.235	5.765	0.476	9324	4738	3840	898	4586	3488	1098	69	2678	2227	451	6646	5101	1545	185074	6187	3	1.98	1.89	2904982.8	0	34	34	0.01	1	0.24	0	0.7
11/09/2019	19:49	3508	7	22	49	89	0.25	20.83	0.057	0.35	22	20.44	0.35	0.39	0.293	2417	1053	87	1703	742	61	0.704	11.41	4.97	0.411	2969	981	630	351	1988	1397	591	4	391	337	54	2578	1690	888	189002	3928	2	1.98	1.89	2905192.5	0	0	0	0	0	0	-	0
11/09/2019	20:28	3508	7	22	52	0	0.25	20.83	0.059	0.35	22	20.29	0.53	0.544	0.471	3263	1421	117	2729	1189	98	0.836	15.876	6.916	0.572	13862	7748	6524	1224	6114	4996	1118	415	4623	3976	647	9239	7544	1695	195021	6019	3	2.04	1.99	2905026	1052	1900	2952	1.3	70	0.34	0.01	5.3
11/09/2019	21:07	3508	7	22	54	0	0.25	20.82	0.062	0.35	21.9	20.27	0.575	0.554	0.512	3296	1436	119	2987	1301	108	0.906	16.292	7.097	0.587	12595	7219	6049	1170	5376	4353	1023	220	4980	4185	795	7615	6217	1398	201289	6268	3	2.45	2.3	2904941	441	1391	1832	0.81	45	0.34	0.01	4.1
11/09/2019	21:46	3508	7	22	50	0	0.25	20.82	0.066	0.35	21.9	20.26	0.6	0.564	0.534	3331	1451	120	3107	1354	112	0.933	16.564	7.215	0.596	13705	7623	6461	1162	6082	4983	1099	488	5036	4227	809	8669	7217	1452	207780	6491	3	2.97	2.6	2905137	1425	3325	4750	2.25	99	0.34	0.02	8.1
11/09/2019	22:25	3508	7	22.1	50	0	0.25	20.83	0.066	0.35	21.9	20.29	0.569	0.544	0.503	3223	1404	116	2927	1275	105	0.908	15.939	6.943	0.574	6572	3264	2553	711	3308	2562	746	58	1725	1401	324	4847	3714	1133	213171	5391	2	2.97	2.6	2905480	0	0	0	0	0	0	-	0
11/09/2019	23:04	3508	7	22	50	0	0.25	20.83	0.065	0.35	21.9	20.44	0.412	0.39	0.347	2338	1018	84	2020	880	73	0.864	11.449	4.987	0.412	3022	181	35	146	2841	2264	577	0	0	0	0	3022	2299	723	218844	5673	2	2.97	2.6	2905583.8	0	0	0	0	0	0	-	0
11/09/2019	23:43	3508	7	22	50	0	0.25	20.83	0.066	0.35	21.9	20.46	0.4	0.369	0.334	2206	961	79	1944	847	70	0.881	10.844	4.724	0.39	2592	393	171	222	2199	1564	635	0	0	0	0	2592	1735	857	222721	3877	2	2.97	2.6	2905691.3	0	0	0	0	0	0	-	0
11/10/2019	00:22	3508	7	22	50	0	0.25	20.83	0.066	0.35	21.9	20.32	0.538	0.513	0.471	3049	1328	110	2741	1194	99	0.899	15.046	6.554	0.542	12535	7139	5980	1159	5396	4282	1114	198	4455	3686	769	8080	6576	1504	229355	6634	3	3.03	2.76	2905698.3	339	848	1188	0.56	24	0.34	0	3.7
11/10/2019	01:01	3508	7	22	50	0	0.25	20.83	0.066	0.35	21.9	20.46	0.38	0.369	0.314	2236	974	80	1826	795	66	0.817	10.832	4.718	0.39	2138	349	172	177	1789	1299	490	0	302	131	171	1836	1340	496	233139	3784	2	3.03	2.96	2905691.3	0	0	0	0	0	0	-	0
11/10/2019	01:40	3508	7	22	50	0	0.25	20.83	0.067	0.35	21.9	20.3	0.567	0.534	0.501	3160	1377	114	2918	1271	105	0.923	15.681	6.83	0.565	6278	3072	2346	726	3206	2338	868	67	2537	1886	651	3741	2798	943	237947	4808	2	3.4	3.27	2905649.8	0	0	0	0	0	0	-	0
11/10/2019	02:19	3508	7	22.1	50	0	0.25	20.83	0.067	0.35	21.9	20.39	0.486	0.441	0.419	2602	1133	94	2439	1063	88	0.937	12.953	5.642	0.466	2960	666	464	202	2294	1759	535	4	334	237	97	2626	1986	640	241691	3744	2	3.43	3.34	2905764	0	0	0	0	0	0	-	0
11/10/2019	02:58	3508	7	22	50	0	0.25	20.83	0.067	0.35	21.9	20.3	0.574	0.534	0.507	3136	1366	113	2945	1283	106	0.939	15.617	6.802	0.562	18185	10677	9203	1474	7508	6196	1312	360	6325	5430	895	11860	9969	1891	249719	8028	3	3.51	3.44	2905718.3	543	1154	1696	0.87	36	0.34	0.01	4.4
11/10/2019	03:37	3508	7	22	50	0	0.25	20.83	0.066	0.35	21.9	20.46	0.401	0.369	0.334	2199	958	79	1940	845	70	0.882	10.81	4.709	0.389	876	60	27	33	816	342	474	0	0	0	0	876	369	507	250989	1270	1	3.51	3.44	2905988.8	0	0	0	0	0	0	-	0
11/10/2019	04:16	3508	7	22	50	0	0.25	20.83	0.066	0.35	21.9	20.42	0.429	0.41	0.363	2464	1073	89	2114	921	76	0.858	12.05	5.249	0.434	3555	894	618	276	2661	2031	630	4	882	651	231	2673	1998	675	254867	3878	2	3.51	3.57	2905972.8	0	0	0	0	0	0	-	0
11/10/2019	04:55	3508	7	22	50	0	0.25	20.83	0.065	0.35	21.9	20.41	0.456	0.421	0.391	2492	1086	90	2275	991	82	0.913	12.339	5.375	0.444	3984	1734	1339	395	2250	1652	598	31	1047	915	132	2937	2076	861	258507	3640	2	3.6	3.58	2906113.3	0	0	0	0	0	0	-	0
11/10/2019	05:34	3508	7	22	50	0	0.25	20.83	0.064	0.35	22	20.46	0.385	0.369	0.32	2222	968	80	1861	811	67	0.838	10.814	4.711	0.389	3522	1156	835	321	2366	1732	634	15	558	458	100	2964	2109	855	262073	3566	2	3.61	3.58	2906153.8	0	0	0	0	0	0	-	0
11/10/2019	06:13	3508	7	22.1	50	0	0.25	20.83	0.063	0.35	21.9	20.49	0.349	0.339	0.286	2053	894	74	1667	726	60	0.812	9.935	4.328	0.358	2466	178	15	163	2288	1808	480	0	0	0	0	2466	1823	643	267468	5394	2	3.61	3.58	2906041	0	0	0	0	0	0	-	0
11/10/2019	06:52	3508	7	21.9	49	0	0.25	20.83	0.063	0.35	22	20.46	0.375	0.369	0.312	2231	972	80	1813	790	65	0.813	10.796	4.703	0.389	4639	1427	981	446	3212	2342	870	0	730	577	153	3909	2746	1163	271923	4456	2	3.61	3.59	2906048.5	0	0	0	0	0	0	-	0
11/10/2019	07:31	3508	7	22	50	0	0.25	20.83	0.064	0.35	21.9	20.4	0.427	0.431	0.363	2611	1137	94	2112	920	76	0.809	12.627	5.5	0.455	2667	391	188	203	2276	1515	761	0	0	0	0	2667	1703	964	275259	3335	1	3.61	3.59	2906163	0	0	0	0	0	0	-	0
11/10/2019	08:10	3508	7	22.1	50	89	0.25	20.82	0.064	0.35	21.9	20.34	0.485	0.482	0.421	2903	1264	104	2450	1067	88	0.844	14.149	6.163	0.509	9506	5042	4200	842	4464	3539	925	203	4045	3238	807	5461	4501	960	280422	5164	2	3.94	3.87	2905989.5	170	611	780	0.35	20	0.34	0	3.1
11/10/2019	08:49	3508	7	22	50	89	0.25	20.82	0.064	0.35	21.9	20.21	0.652	0.616	0.588	3621	1577	130	3415	1488	123	0.943	18.047	7.861	0.65	5568	3027	2386	641	2541	1905	636	18	2223	1741	482	3345	2550	795	284521	4099	2	4.14	4.07	2906119	0	0	0	0	0	0	-	0
11/10/2019	09:28	3508	7	22	50	89	0.25	20.83	0.062	0.35	22	20.43	0.444	0.4	0.382	2351	1024	85	2217	966	80	0.943	11.716	5.103	0.422	921	91	18	73	830	372	458	0	0	0	0	921	390	531	286694	2174	1	4.14	4.07	2906049.8	0	0	0	0	0	0	-	0
11/10/2019	10:07	3508	7	22	49	89	0.25	20.83	0.06	0.35	22	20.46	0.39	0.369	0.33	2209	962	80	1921	837	69	0.87	10.831	4.718	0.39	1832	241	107	134	1591	1105	486	0	214	125	89	1618	1087	531	289577	2883	1	4.14	4.07	2905927.5	0	0	0	0	0	0	-	0
11/10/2019	10:46	3508	7	22	49	89	0.25	20.82	0.063	0.35	21.9	20.37	0.501	0.452	0.438	2647	1153	95	2544	1108	92	0.961	13.244	5.769	0.477	10611	5626	4698	928	4985	3887	1098	51	4068	3377	691	6543	5208	1335	295325	5748	2	4.44	4.24	2906069	0	0	0	0	0	0	-	0
11/10/2019	11:25	3508	7	22	51	89	0.25	20.83	0.06	0.35	22	20.46	0.381	0.369	0.32	2224	969	80	1864	812	67	0.838	10.828	4.716	0.39	797	59	8	51	738	415	323	0	0	0	0	797	423	374	297408	2084	1	4.44	4.24	2906129.3	0	0	0	0	0	0	-	0
11/10/2019	12:04	3508	7	22	50	89	0.25	20.83	0.057	0.35	21.9	20.53	0.319	0.298	0.262	1791	780	64	1526	665	55	0.852	8.744	3.809	0.315	1451	174	13	161	1277	807	470	0	0	0	0	1451	820	631	301116	3707	2	4.44	4.24	2906198.5	0	0	0	0	0	0	-	0
11/10/2019	12:43	3508	7	21.9	49	89	0.25	20.83	0.056	0.35	22	20.54	0.299	0.287	0.244	1737	757	63	1416	617	51	0.815	8.411	3.664	0.303	1684	134	6	128	1550	1229	321	0	0	0	0	1684	1235	449	308831	7715	3	4.44	4.24	2906209.8	0	0	0	0	0	0	-	0
11/10/2019	13:22	3508	7	22.1	50	89	0.25	20.83	0.056	0.35	22	20.56	0.282	0.267	0.226	1617	704	58	1318	574	47	0.815	7.83	3.411	0.282	617	87	16	71	530	188	342	0	0	0	0	617	204	413	311237	2407	1	4.45	4.24	2906271.3	0	0	0	0	0	0	-	0
11/10/2019	14:01	3508	7	22	50	89	0.25	20.83	0.055	0.35	22	20.49	0.335	0.339	0.28	2058	896	74	1630	710	59	0.792	9.914	4.318	0.357	3183	1148	821	327	2035	1303	732	16	681	600	81	2502	1524	978	316059	4822	2	4.45	4.24	2906332.3	0	0	0	0	0	0	-	0
11/10/2019	14:40	3508	7	22	50	89	0.25	20.83	0.055	0.35	22	20.51	0.312	0.318	0.258	1941	846	70	1498	652	54	0.771	9.308	4.054	0.335	750	184	9	175	566	297	269	0	0	0	0	750	306	444	321317	5258	2	4.46	4.24	2906414.8	0	0	0	0	0	0	-	0
11/10/2019	15:19	3508	7	22	49	89	0.25	20.83	0.055	0.35	21.9	20.51	0.304	0.318	0.249	1957	852	70	1450	632	52	0.741	9.316	4.058	0.335	2291	129	31	98	2162	1492	670	0	0	0	0	2291	1523	768	324981	3664	2	4.47	4.24	2906591.3	0	0	0	0	0	0	-	0
11/10/2019	15:58	3508	7	22	50	89	0.25	20.83	0.055	0.35	21.9	20.37	0.442	0.462	0.387	2796	1218	101	2249	980	81	0.805	13.507	5.883	0.486	6879	2789	2234	555	4090	3135	955	71	1746	1503	243	5133	3866	1267	330782	5801	2	4.5	4.26	2906904	0	34	34	0.01	1	0.28	0	0.6
11/10/2019	16:37	3508	7	22	50	89	0.25	20.83	0.055	0.35	22	20.5	0.314	0.328	0.26	2020	880	73	1513	659	54	0.749	9.632	4.196	0.347	2153	223	19	204	1930	1290	640	0	0	0	0	2153	1309	844	337761	6979	3	4.5	4.26	2907144.3	0	0	0	0	0	0	-	0
11/10/2019	17:16	3508	7	22	50	89	0.25	20.83	0.055	0.35	21.9	20.51	0.31	0.318	0.255	1948	849	70	1487	648	54	0.763	9.323	4.061	0.336	2276	99	31	68	2177	1660	517	0	0	0	0	2276	1691	585	343063	5302	2	4.5	4.26	2907110	0	0	0	0	0	0	-	0
11/10/2019	17:55	3508	7	22	50	89	0.25	20.83	0.055	0.35	22	20.51	0.298	0.318	0.243	1963	855	71	1412	615	51	0.719	9.296	4.049	0.335	5299	331	129	202	4968	4058	910	0	0	0	0	5299	4187	1112	348747	5683	2	4.5	4.26	2907248	0	0	0	0	0	0	-	0
11/10/2019	18:34	3508	7	22	50	89	0.25	20.83	0.056	0.35	22	20.46	0.341	0.369	0.285	2279	992	82	1656	721	60	0.727	10.812	4.709	0.389	1726	326	85	241	1400	900	500	0	0	0	0	1726	985	741	351401	2655	1	4.5	4.26	2907339.3	0	0	0	0	0	0	-	0
11/10/2019	19:13	3508	7	22	50	89	0.25	20.83	0.056	0.35	22	20.47	0.339	0.359	0.283	2207	961	79	1644	716	59	0.745	10.514	4.58	0.379	3190	203	93	110	2987	2252	735	0	0	0	0	3190	2345	845	354738	3337	1	4.51	4.26	2907440.3	0	0	0	0	0	0	-	0
11/10/2019	19:52	3508	7	22	50	89	0.25	20.83	0.057	0.35	22	20.35	0.444	0.482	0.387	2951	1285	106	2250	980	81	0.762	14.117	6.149	0.508	5548	2441	1991	450	3107	2322	785	50	2124	1723	401	3424	2590	834	358390	3653	2	4.51	4.48	2907584	0	34	34	0.02	1	0.19	0	0.9
11/10/2019	20:31	3508	7	22	50	0	0.25	20.82	0.059	0.35	22	20.42	0.43	0.4	0.371	2378	1036	86	2162	942	78	0.909	11.763	5.124	0.423	6046	746	561	185	5300	4284	1016	0	197	178	19	5849	4667	1182	363485	5095	2	4.56	4.48	2907895.3	0	0	0	0	0	0	-	0
11/10/2019	21:10	3508	7	22	50	0	0.25	20.81	0.062	0.35	22	20.32	0.497	0.493	0.436	2951	1285	106	2533	1103	91	0.858	14.432	6.286	0.52	15216	8071	6901	1170	7145	5886	1259	487	5797	4926	871	9419	7861	1558	372648	9162	4	4.67	4.83	2907662.8	848	2002	2850	1.37	62	0.34	0.01	5.9
11/10/2019	21:49	3508	7	21.9	50	0	0.25	20.82	0.066	0.35	21.9	20.32	0.535	0.503	0.469	2978	1297	107	2726	1187	98	0.915	14.752	6.426	0.531	6045	1431	1134	297	4614	3676	938	3	613	516	97	5432	4294	1138	377569	4922	2	4.8	4.83	2908044.5	34	68	102	0.06	2	0.21	0	2.7
11/10/2019	22:28	3508	7	22	49	0	0.25	20.82	0.066	0.35	21.9	20.2	0.654	0.626	0.588	3705	1614	133	3424	1491	123	0.924	18.389	8.01	0.662	8768	4183	3383	800	4585	3598	987	81	2713	2192	521	6055	4789	1266	388016	10446	4	5.06	5	2908056.3	170	0	170	0.07	5	0.24	0	1
11/10/2019	23:07	3508	7	22	50	0	0.25	20.82	0.066	0.35	22	20.42	0.431	0.4	0.365	2380	1037	86	2123	925	76	0.892	11.726	5.108	0.422	3580	1262	899	363	2318	1603	715	0	1058	764	294	2522	1738	784	393215	5199	2	5.06	5.5	2908040.5	0	0	0	0	0	0	-	0
11/10/2019	23:46	3508	7	22	50	0	0.25	20.81	0.067	0.35	21.9	20.07	0.788	0.739	0.721	4328	1885	156	4196	1828	151	0.97	21.696	9.451	0.781	11875	6654	5717	937	5221	4260	961	372	2914	2564	350	8961	7413	1548	400660	7445	3	5.21	5.5	2908285.3	305	2138	2443	1.21	48	0.42	0.01	8.7
11/11/2019	00:25	3508	7	22	50	0	0.25	20.82	0.066	0.35	22	20.37	0.505	0.452	0.438	2647	1153	95	2549	1110	92	0.963	13.25	5.771	0.477	4031	933	692	241	3098	2371	727	0	0	0	0	4031	3063	968	406547	5887	3	5.21	5.5	2908074.8	0	0	0	0	0	0	-	0
11/11/2019	01:04	3508	7	22.1	49	0	0.25	20.81	0.068	0.35	22	20.32	0.527	0.493	0.46	2925	1274	105	2681	1168	97	0.917	14.492	6.313	0.522	8498	3865	3234	631	4633	3589	1044	39	1409	1209	200	7089	5614	1475	414141	7593	3	5.26	5.5	2908062.8	0	0	0	0	0	0	-	0
11/11/2019	01:43	3508	7	22.1	51	0	0.25	20.81	0.068	0.35	22	20.29	0.552	0.523	0.484	3107	1353	112	2820	1229	102	0.908	15.363	6.692	0.553	17169	10061	8456	1605	7108	5763	1345	161	5791	4809	982	11378	9410	1968	422117	7977	3	5.49	5.71	2907546	407	882	1289	0.52	30	0.34	0	2.7
11/11/2019	02:22	3508	7	22	50	0	0.25	20.81	0.068	0.35	21.9	20.29	0.569	0.523	0.501	3075	1339	111	2912	1268	105	0.947	15.339	6.681	0.552	10985	5408	4447	961	5577	4451	1126	318	4085	3388	697	6900	5510	1390	428289	6172	3	5.63	5.76	2907569	713	1832	2545	1.21	47	0.35	0.01	10.5
11/11/2019	03:01	3508	7	22	50	0	0.25	20.81	0.068	0.35	22	20.44	0.406	0.369	0.337	2194	956	79	1960	854	71	0.893	10.815	4.711	0.389	1100	110	25	85	990	603	387	0	0	0	0	1100	628	472	432119	3830	2	5.63	5.76	2907531	0	0	0	0	0	0	-	0
11/11/2019	03:40	3508	7	22	50	0	0.25	20.81	0.068	0.35	22	20.46	0.373	0.349	0.305	2097	914	76	1773	773	64	0.846	10.228	4.455	0.368	2677	475	283	192	2202	1561	641	5	637	403	234	2040	1441	599	435627	3507	1	5.68	5.87	2907386.3	0	0	0	0	0	0	-	0
11/11/2019	04:19	3508	7	22	50	0	0.25	20.81	0.066	0.35	22	20.42	0.428	0.39	0.361	2315	1009	83	2106	917	76	0.91	11.454	4.989	0.412	3971	1164	827	337	2807	2023	784	1	584	485	99	3387	2365	1022	439347	3720	2	5.72	5.88	2907535.5	0	0	0	0	0	0	-	0
11/11/2019	04:58	3508	7	22	49	0	0.25	20.81	0.065	0.35	22	20.43	0.403	0.38	0.338	2273	990	82	1967	857	71	0.865	11.133	4.85	0.401	9553	4618	3871	747	4935	3904	1031	150	2739	2329	410	6814	5446	1368	445311	5963	3	5.73	6.05	2907269	34	136	170	0.08	5	0.28	0	1.6
11/11/2019	05:37	3508	7	22	50	0	0.25	20.81	0.064	0.35	22	20.39	0.436	0.421	0.372	2518	1097	91	2158	940	78	0.857	12.31	5.362	0.443	1253	275	125	150	978	513	465	0	0	0	0	1253	638	615	448101	2791	1	5.73	6.05	2907276.3	0	0	0	0	0	0	-	0
11/11/2019	06:16	3508	7	22	50	0	0.25	20.81	0.064	0.35	22	20.42	0.404	0.39	0.34	2341	1020	84	1975	860	71	0.844	11.41	4.97	0.411	5643	2249	1663	586	3394	2557	837	31	1142	972	170	4501	3248	1253	453327	5226	2	5.79	6.2	2907093.3	0	0	0	0	0	0	-	0
11/11/2019	06:55	3508	7	22	50	0	0.25	20.81	0.064	0.35	22	20.44	0.401	0.369	0.337	2200	958	79	1962	855	71	0.892	10.84	4.722	0.39	3406	1578	1170	408	1828	1379	449	12	772	677	95	2634	1872	762	456406	3080	1	5.79	6.2	2906865.8	34	34	68	0.02	2	0.34	0	0.9
11/11/2019	07:34	3508	7	22	50	0	0.25	20.81	0.065	0.35	22	20.35	0.481	0.462	0.416	2762	1203	99	2425	1056	87	0.878	13.569	5.91	0.488	3249	1235	869	366	2014	1476	538	6	710	580	130	2539	1765	774	460042	3635	2	5.99	6.28	2906717.5	0	0	0	0	0	0	-	0
11/11/2019	08:13	3508	7	22	49	89	0.25	20.81	0.065	0.35	22	20.39	0.426	0.421	0.36	2541	1107	91	2097	913	75	0.825	12.332	5.372	0.444	6517	3251	2617	634	3266	2387	879	54	2077	1714	363	4440	3290	1150	464890	4848	2	6.31	6.51	2906362.5	102	136	238	0.12	6	0.28	0	2.5
11/11/2019	08:52	3508	7	22	50	89	0.25	20.81	0.065	0.35	22	20.32	0.533	0.493	0.468	2905	1265	105	2721	1185	98	0.937	14.457	6.297	0.52	8660	4007	3242	765	4653	3591	1062	95	2647	2170	477	6013	4663	1350	470361	5471	2	6.52	6.64	2906251.8	0	170	170	0.08	4	0.28	0	1.6
11/11/2019	09:31	3508	7	22	50	89	0.25	20.81	0.063	0.35	22	20.44	0.396	0.369	0.334	2201	959	79	1938	844	70	0.88	10.817	4.712	0.389	685	140	18	122	545	195	350	0	0	0	0	685	213	472	474188	3828	2	6.52	6.64	2906134.3	0	0	0	0	0	0	-	0
11/11/2019	10:10	3508	7	22	50	89	0.25	20.81	0.065	0.35	22	20.46	0.377	0.349	0.311	2085	908	75	1810	789	65	0.868	10.221	4.452	0.368	2508	127	24	103	2381	1730	651	0	0	0	0	2508	1754	754	479300	5111	2	6.52	6.64	2906189.3	0	0	0	0	0	0	-	0
11/11/2019	10:49	3508	7	22	50	89	0.25	20.81	0.067	0.35	22	20.52	0.318	0.287	0.251	1729	753	62	1463	637	53	0.846	8.431	3.672	0.304	560	48	9	39	512	249	263	0	0	0	0	560	258	302	480639	1339	1	6.52	6.64	2906179.8	0	0	0	0	0	0	-	0
11/11/2019	11:28	3508	7	22	50	89	0.25	20.81	0.065	0.35	21.9	20.3	0.529	0.513	0.464	3054	1330	110	2692	1172	97	0.881	15.014	6.54	0.54	10793	6224	5108	1116	4569	3652	917	126	3992	3235	757	6801	5525	1276	486586	5947	3	6.85	6.94	2906223.5	475	170	645	0.24	18	0.34	0	1.8
11/11/2019	12:07	3508	7	22	50	89	0.25	20.82	0.062	0.35	22	20.39	0.461	0.431	0.399	2555	1113	92	2318	1010	83	0.907	12.631	5.502	0.455	5506	3006	2368	638	2500	1744	756	0	1770	1469	301	3736	2643	1093	490983	4397	2	6.85	6.97	2906764.5	0	0	0	0	0	0	-	0
11/11/2019	12:46	3508	7	22	50	89	0.25	20.81	0.062	0.35	22	20.45	0.39	0.359	0.328	2135	930	77	1906	830	69	0.893	10.521	4.583	0.379	461	55	18	37	406	244	162	0	0	0	0	461	262	199	495296	4313	2	6.85	6.97	2906800.8	0	0	0	0	0	0	-	0
11/11/2019	13:25	3508	7	21.9	50	89	0.25	20.82	0.06	0.35	22	20.49	0.338	0.328	0.278	1992	868	72	1622	706	58	0.814	9.644	4.201	0.347	3881	165	22	143	3716	3012	704	0	0	0	0	3881	3034	847	500812	5516	2	6.85	6.97	2906773.3	0	0	0	0	0	0	-	0
11/11/2019	14:04	3508	7	22.1	50	89	0.25	20.82	0.059	0.35	22	20.53	0.303	0.287	0.244	1738	757	63	1423	620	51	0.818	8.423	3.669	0.303	2054	217	48	169	1837	1287	550	0	0	0	0	2054	1335	719	506810	5998	3	6.85	6.97	2906823	0	0	0	0	0	0	-	0
11/11/2019	14:43	3508	7	22	50	89	0.25	20.82	0.057	0.35	22	20.49	0.333	0.328	0.276	1993	868	72	1604	699	58	0.805	9.629	4.194	0.347	2648	669	441	228	1979	1302	677	0	233	166	67	2415	1577	838	511384	4574	2	6.85	7.08	2907043.3	0	0	0	0	0	0	-	0
11/11/2019	15:22	3508	7	22	50	89	0.25	20.82	0.057	0.35	22	20.38	0.46	0.441	0.403	2621	1142	94	2343	1021	84	0.894	12.921	5.628	0.465	8558	4993	4068	925	3565	2731	834	66	3834	2993	841	4724	3806	918	516641	5257	2	6.98	7.17	2906934.8	170	271	441	0.25	9	0.28	0	3.3
11/11/2019	16:01	3508	7	22	50	89	0.25	20.81	0.058	0.35	22	20.34	0.48	0.472	0.422	2823	1229	102	2457	1070	88	0.871	13.841	6.029	0.498	1976	312	127	185	1664	1193	471	0	1367	890	477	609	430	179	520697	4056	2	6.98	7.17	2906972.5	0	0	0	0	0	0	-	0
11/11/2019	16:40	3508	7	22	50	89	0.25	20.81	0.057	0.35	22	20.42	0.403	0.39	0.346	2335	1017	84	2011	876	72	0.861	11.426	4.977	0.411	3711	1371	980	391	2340	1673	667	0	602	335	267	3109	2318	791	529317	8620	4	6.98	7.17	2906878.3	0	0	0	0	0	0	-	0
11/11/2019	17:19	3508	7	22	50	89	0.25	20.82	0.057	0.35	22	20.3	0.524	0.523	0.467	3131	1364	113	2718	1184	98	0.868	15.347	6.685	0.552	5214	2441	1895	546	2773	1915	858	16	1913	1481	432	3301	2329	972	533261	3944	2	6.98	7.33	2907271.3	0	0	0	0	0	0	-	0
11/11/2019	17:58	3508	7	22	50	89	0.25	20.81	0.056	0.35	22.1	20.44	0.396	0.369	0.339	2192	955	79	1972	859	71	0.9	10.821	4.713	0.39	2206	173	27	146	2033	1415	618	0	0	0	0	2206	1442	764	538613	5352	2	6.98	7.33	2907512.5	0	0	0	0	0	0	-	0
11/11/2019	18:37	3508	7	22	50	89	0.25	20.81	0.057	0.35	22.1	20.44	0.386	0.369	0.328	2217	966	80	1913	833	69	0.863	10.851	4.727	0.391	4041	156	77	79	3885	3163	722	0	0	0	0	4041	3240	801	544489	5876	3	6.98	7.33	2907704	0	0	0	0	0	0	-	0
11/11/2019	19:16	3508	7	22	50	89	0.25	20.81	0.058	0.35	22.1	20.46	0.355	0.349	0.297	2108	918	76	1727	752	62	0.819	10.216	4.45	0.368	2761	379	189	190	2382	1782	600	0	0	0	0	2761	1971	790	547795	3306	1	6.98	7.33	2907997.3	0	0	0	0	0	0	-	0
11/11/2019	19:55	3508	7	22	50	89	0.25	20.81	0.059	0.35	22.1	20.39	0.407	0.421	0.349	2558	1114	92	2028	883	73	0.793	12.323	5.368	0.444	7785	3787	3038	749	3998	3042	956	66	2110	1763	347	5675	4317	1358	553096	5302	2	6.99	7.5	2908287	102	204	305	0.16	7	0.28	0	4.5
