Date Time Animal Box TempC HumC LightC S.Flow Ref.O2 Ref.CO2 Flow Temp O2 CO2 dO2 dCO2 VO2.1. VO2.2. VO2.3. VCO2.1. VCO2.2. VCO2.3. RER H.1. H.2. H.3. XT.YT XT XA XF YT YA YF Z CenT CenA CenF PerT PerA PerF DistK DistD Speed Drink Feed Weight Right Left SumR.L SumTime SumRuns MaxSpeed AvgSpeed MaxLen TimePoint Phase Day Genotype WgStart DrinkT0 TareDrink FeedT0 TareFeed DistkT0 TareDistK CumXT.YT CumXT CumXA CumXF CumYT CumYA CumYF CumZ CumCenT CumCenA CumCenF CumPerT CumPerA CumPerF CumRight CumLeft CumSumR.L CumSumTime CumSumRuns
11/13/2019 02:28 3326 11 22 50 0 0.25 20.82 0.067 0.35 21.5 20.4 0.479 0.421 0.411 2504 1086 89 2434 1056 86 0.972 12.558 5.447 0.445 5863 3959 3150 809 1904 1348 556 346 3151 2322 829 2712 2176 536 411549 5599 2 13.55 12.93 2315162 1052 2443 3495 2.01 69 0.34 0.01 7.5 78 DARK 6 112L1 35.4 5.91 7.64 3.83 9.1 204519 207030 341042 232428 179932 52496 108614 71260 37354 8018 196698 141875 54823 144344 109317 35027 25959 21615 47572 25.77 1006
11/13/2019 03:07 3326 11 22 50 0 0.25 20.82 0.067 0.35 21.5 20.46 0.422 0.359 0.355 2128 923 75 2094 908 74 0.984 10.701 4.642 0.379 2233 1315 1052 263 918 661 257 110 1061 781 280 1172 932 240 412895 1346 1 13.87 13.22 2314861.8 238 746 984 0.47 25 0.28 0 2.9 79 DARK 6 112L1 35.4 5.91 7.96 3.83 9.39 204519 208376 343275 233743 180984 52759 109532 71921 37611 8128 197759 142656 55103 145516 110249 35267 26197 22361 48556 26.24 1031
11/13/2019 03:46 3326 11 22 50 0 0.25 20.82 0.067 0.35 21.5 20.46 0.419 0.359 0.352 2137 927 76 2084 904 74 0.975 10.729 4.654 0.38 1574 693 523 170 881 572 309 36 627 433 194 947 662 285 413915 1020 0 13.9 13.46 2314148.8 68 0 68 0.04 2 0.34 0 1.2 80 DARK 6 112L1 35.4 5.91 7.99 3.83 9.63 204519 209396 344849 234436 181507 52929 110413 72493 37920 8164 198386 143089 55297 146463 110911 35552 26265 22361 48624 26.28 1033
11/13/2019 04:25 3326 11 22 51 0 0.25 20.82 0.066 0.35 21.5 20.4 0.474 0.421 0.408 2505 1087 89 2411 1046 85 0.963 12.54 5.439 0.444 1401 1005 676 329 396 261 135 5 605 395 210 796 542 254 417706 3791 2 14.2 13.73 2313871.8 0 0 0 0 0 0 NA 0 81 DARK 6 112L1 35.4 5.91 8.29 3.83 9.9 204519 213187 346250 235441 182183 53258 110809 72754 38055 8169 198991 143484 55507 147259 111453 35806 26265 22361 48624 26.28 1033
11/13/2019 05:04 3326 11 22 50 0 0.25 20.82 0.065 0.35 21.5 20.39 0.492 0.431 0.427 2557 1109 91 2526 1096 89 0.988 12.872 5.583 0.456 6644 3557 2933 624 3087 2483 604 280 2714 2241 473 3930 3175 755 423133 5427 2 14.22 13.74 2313414.8 1493 1696 3189 1.73 66 0.34 0.01 5.7 82 DARK 6 112L1 35.4 5.91 8.31 3.83 9.91 204519 218614 352894 238998 185116 53882 113896 75237 38659 8449 201705 145725 55980 151189 114628 36561 27758 24057 51813 28.01 1099
11/13/2019 05:43 3326 11 22 50 0 0.25 20.82 0.065 0.35 21.5 20.37 0.53 0.452 0.465 2654 1151 94 2753 1194 97 1.037 13.506 5.859 0.478 7793 5233 4178 1055 2560 1813 747 346 4145 3119 1026 3648 2872 776 427343 4210 2 14.58 14.07 2313242.3 679 2579 3257 1.74 70 0.34 0.01 8.2 83 DARK 6 112L1 35.4 5.91 8.67 3.83 10.24 204519 222824 360687 244231 189294 54937 116456 77050 39406 8795 205850 148844 57006 154837 117500 37337 28437 26636 55070 29.75 1169
11/13/2019 06:22 3326 11 22 50 0 0.25 20.82 0.064 0.35 21.5 20.34 0.54 0.482 0.476 2864 1242 101 2815 1221 100 0.983 14.4 6.246 0.51 5587 3705 2898 807 1882 1287 595 209 3082 2218 864 2505 1967 538 429809 2465 1 15.02 14.52 2312992.5 645 645 1289 0.64 31 0.28 0 5.2 84 DARK 6 112L1 35.4 5.91 9.11 3.83 10.69 204519 225290 366274 247936 192192 55744 118338 78337 40001 9004 208932 151062 57870 157342 119467 37875 29082 27281 56359 30.39 1200
11/13/2019 07:01 3326 11 22 50 0 0.25 20.82 0.065 0.35 21.5 20.39 0.482 0.431 0.418 2578 1118 91 2478 1075 88 0.961 12.899 5.595 0.457 11921 7646 6344 1302 4275 3437 838 24 6856 5607 1249 5065 4174 891 434725 4916 2 15.02 14.52 2312578 0 0 0 0 0 0 NA 0 85 DARK 6 112L1 35.4 5.91 9.11 3.83 10.69 204519 230206 378195 255582 198536 57046 122613 81774 40839 9028 215788 156669 59119 162407 123641 38766 29082 27281 56359 30.39 1200
11/13/2019 07:40 3326 11 22 50 0 0.25 20.81 0.065 0.35 21.5 20.32 0.559 0.493 0.495 2914 1264 103 2929 1271 104 1.005 14.722 6.386 0.521 4139 2726 2187 539 1413 1045 368 404 2196 1717 479 1943 1515 428 437900 3175 1 15.02 14.76 2311552.3 984 1934 2918 1.59 61 0.34 0.01 10.4 86 DARK 6 112L1 35.4 5.91 9.11 3.83 10.93 204519 233381 382334 258308 200723 57585 124026 82819 41207 9432 217984 158386 59598 164350 125156 39194 30066 29215 59277 31.98 1261
11/13/2019 08:19 3326 11 22 50 89 0.25 20.81 0.066 0.35 21.5 20.39 0.481 0.421 0.415 2486 1078 88 2446 1061 87 0.984 12.503 5.423 0.443 7614 5556 4521 1035 2058 1496 562 436 3912 3065 847 3702 2952 750 441765 3865 2 15.21 15.13 2311127 2273 1527 3800 1.97 84 0.42 0.01 5.6 87 LIGHT 6 112L1 35.4 5.91 9.3 3.83 11.3 204519 237246 389948 263864 205244 58620 126084 84315 41769 9868 221896 161451 60445 168052 128108 39944 32339 30742 63077 33.95 1345
11/13/2019 08:58 3326 11 22 50 89 0.25 20.81 0.065 0.35 21.5 20.39 0.485 0.421 0.42 2489 1080 88 2482 1076 88 0.997 12.553 5.445 0.444 13051 10577 9057 1520 2474 1972 502 20 7489 6255 1234 5562 4774 788 478336 36571 16 15.28 15.14 2310556.5 0 0 0 0 0 0 NA 0 88 LIGHT 6 112L1 35.4 5.91 9.37 3.83 11.31 204519 273817 402999 274441 214301 60140 128558 86287 42271 9888 229385 167706 61679 173614 132882 40732 32339 30742 63077 33.95 1345
11/13/2019 09:37 3326 11 22 50 89 0.25 20.82 0.062 0.35 21.5 20.55 0.328 0.267 0.267 1579 685 56 1577 684 56 0.999 7.967 3.456 0.282 104 74 0 74 30 23 7 0 0 0 0 104 23 81 554271 75935 32 15.28 15.14 2309430.8 0 0 0 0 0 0 NA 0 89 LIGHT 6 112L1 35.4 5.91 9.37 3.83 11.31 204519 349752 403103 274515 214301 60214 128588 86310 42278 9888 229385 167706 61679 173718 132905 40813 32339 30742 63077 33.95 1345
11/13/2019 10:16 3326 11 22 50 89 0.25 20.82 0.061 0.35 21.4 20.49 0.382 0.328 0.321 1950 846 69 1895 822 67 0.972 9.781 4.243 0.346 869 783 459 324 86 65 21 5 262 220 42 607 304 303 611203 56931 24 15.28 15.16 2308289 0 0 0 0 0 0 NA 0 90 LIGHT 6 112L1 35.4 5.91 9.37 3.83 11.33 204519 406684 403972 275298 214760 60538 128674 86375 42299 9893 229647 167926 61721 174325 133209 41116 32339 30742 63077 33.95 1345
11/13/2019 10:55 3326 11 22 50 89 0.25 20.8 0.069 0.35 21.4 20.46 0.411 0.339 0.342 2006 870 71 2030 881 72 1.012 10.15 4.403 0.359 9596 7000 5653 1347 2596 1932 664 153 5557 4302 1255 4039 3283 756 615196 3993 2 15.6 15.44 2307986 441 271 713 0.36 17 0.34 0 2.8 91 LIGHT 6 112L1 35.4 5.91 9.69 3.83 11.61 204519 410677 413568 282298 220413 61885 131270 88307 42963 10046 235204 172228 62976 178364 136492 41872 32780 31013 63790 34.31 1362
11/13/2019 11:34 3326 11 22 50 89 0.25 20.81 0.062 0.35 21.4 20.57 0.299 0.236 0.237 1392 604 49 1400 607 50 1.006 7.035 3.052 0.249 714 233 139 94 481 57 424 0 601 142 459 113 54 59 615325 130 0 15.62 15.44 2307309.5 0 0 0 0 0 0 NA 0 92 LIGHT 6 112L1 35.4 5.91 9.71 3.83 11.61 204519 410806 414282 282531 220552 61979 131751 88364 43387 10046 235805 172370 63435 178477 136546 41931 32780 31013 63790 34.31 1362
11/13/2019 12:13 3326 11 22 51 89 0.25 20.82 0.058 0.35 21.4 20.58 0.289 0.236 0.23 1405 609 50 1363 591 48 0.97 7.043 3.055 0.249 545 260 156 104 285 46 239 0 460 145 315 85 57 28 615653 328 0 15.63 15.44 2306658.8 0 0 0 0 0 0 NA 0 93 LIGHT 6 112L1 35.4 5.91 9.72 3.83 11.61 204519 411134 414827 282791 220708 62083 132036 88410 43626 10046 236265 172515 63750 178562 136603 41959 32780 31013 63790 34.31 1362
11/13/2019 12:52 3326 11 22 50 89 0.25 20.83 0.056 0.35 21.5 20.47 0.38 0.359 0.323 2183 947 77 1915 831 68 0.877 10.72 4.65 0.38 3433 2814 2121 693 619 408 211 12 1979 1437 542 1454 1092 362 617235 1582 1 15.63 15.64 2306699.8 0 0 0 0 0 0 NA 0 94 LIGHT 6 112L1 35.4 5.91 9.72 3.83 11.81 204519 412716 418260 285605 222829 62776 132655 88818 43837 10058 238244 173952 64292 180016 137695 42321 32780 31013 63790 34.31 1362
11/13/2019 13:31 3326 11 22 50 89 0.25 20.83 0.056 0.35 21.6 20.58 0.29 0.246 0.234 1478 641 52 1385 601 49 0.937 7.355 3.19 0.26 3405 2783 2142 641 622 328 294 8 2389 1697 692 1016 773 243 618821 1586 1 15.63 15.64 2306673.3 0 0 0 0 0 0 NA 0 95 LIGHT 6 112L1 35.4 5.91 9.72 3.83 11.81 204519 414302 421665 288388 224971 63417 133277 89146 44131 10066 240633 175649 64984 181032 138468 42564 32780 31013 63790 34.31 1362
11/13/2019 14:10 3326 11 22 50 89 0.25 20.82 0.057 0.35 21.6 20.56 0.298 0.257 0.242 1543 669 55 1431 621 51 0.928 7.662 3.323 0.271 575 298 81 217 277 39 238 0 435 83 352 140 37 103 619974 1153 0 15.63 15.64 2306292.3 0 0 0 0 0 0 NA 0 96 LIGHT 6 112L1 35.4 5.91 9.72 3.83 11.81 204519 415455 422240 288686 225052 63634 133554 89185 44369 10066 241068 175732 65336 181172 138505 42667 32780 31013 63790 34.31 1362
11/13/2019 14:49 3326 11 22 50 89 0.25 20.81 0.056 0.35 21.6 20.56 0.282 0.246 0.226 1489 646 53 1336 579 47 0.897 7.345 3.186 0.26 495 477 229 248 18 10 8 0 332 145 187 163 94 69 620616 642 0 15.63 15.84 2305805.5 0 0 0 0 0 0 NA 0 97 LIGHT 6 112L1 35.4 5.91 9.72 3.83 12.01 204519 416097 422735 289163 225281 63882 133572 89195 44377 10066 241400 175877 65523 181335 138599 42736 32780 31013 63790 34.31 1362
11/13/2019 15:28 3326 11 22 50 89 0.25 20.81 0.056 0.35 21.6 20.56 0.295 0.246 0.239 1471 638 52 1418 615 50 0.964 7.363 3.194 0.261 1334 861 553 308 473 54 419 0 960 370 590 374 237 137 621749 1133 0 15.63 15.86 2305579 0 0 0 0 0 0 NA 0 98 LIGHT 6 112L1 35.4 5.91 9.72 3.83 12.03 204519 417230 424069 290024 225834 64190 134045 89249 44796 10066 242360 176247 66113 181709 138836 42873 32780 31013 63790 34.31 1362
11/13/2019 16:07 3326 11 22 50 89 0.25 20.8 0.056 0.35 21.6 20.58 0.264 0.215 0.208 1287 558 46 1233 535 44 0.958 6.437 2.792 0.228 709 321 188 133 388 135 253 0 559 236 323 150 87 63 622395 646 0 15.63 15.86 2305194 0 0 0 0 0 0 NA 0 99 LIGHT 6 112L1 35.4 5.91 9.72 3.83 12.03 204519 417876 424778 290345 226022 64323 134433 89384 45049 10066 242919 176483 66436 181859 138923 42936 32780 31013 63790 34.31 1362
11/13/2019 16:46 3326 11 22 49 89 0.25 20.81 0.056 0.35 21.7 20.56 0.29 0.246 0.234 1480 642 52 1388 602 49 0.938 7.368 3.196 0.261 1069 800 599 201 269 59 210 0 582 311 271 487 347 140 623000 605 0 15.63 15.86 2304834.3 0 0 0 0 0 0 NA 0 100 LIGHT 6 112L1 35.4 5.91 9.72 3.83 12.03 204519 418481 425847 291145 226621 64524 134702 89443 45259 10066 243501 176794 66707 182346 139270 43076 32780 31013 63790 34.31 1362
11/13/2019 17:25 3326 11 22 50 89 0.25 20.8 0.056 0.35 21.6 20.6 0.249 0.205 0.193 1234 535 44 1144 496 41 0.927 6.128 2.658 0.217 1665 1397 936 461 268 50 218 0 947 501 446 718 485 233 623728 728 0 15.63 15.86 2304531.3 0 0 0 0 0 0 NA 0 101 LIGHT 6 112L1 35.4 5.91 9.72 3.83 12.03 204519 419209 427512 292542 227557 64985 134970 89493 45477 10066 244448 177295 67153 183064 139755 43309 32780 31013 63790 34.31 1362
11/13/2019 18:04 3326 11 22 50 89 0.25 20.81 0.057 0.35 21.6 20.5 0.327 0.308 0.27 1880 816 67 1597 693 57 0.849 9.177 3.981 0.325 2352 1903 1395 508 449 174 275 17 1599 992 607 753 577 176 625156 1428 1 15.63 15.86 2304395.5 0 0 0 0 0 0 NA 0 102 LIGHT 6 112L1 35.4 5.91 9.72 3.83 12.03 204519 420637 429864 294445 228952 65493 135419 89667 45752 10083 246047 178287 67760 183817 140332 43485 32780 31013 63790 34.31 1362
11/13/2019 18:43 3326 11 22 50 89 0.25 20.8 0.058 0.35 21.6 20.58 0.249 0.215 0.191 1316 571 47 1132 491 40 0.86 6.439 2.793 0.228 599 298 146 152 301 26 275 0 563 148 415 36 24 12 626366 1210 1 15.63 15.86 2303805 0 0 0 0 0 0 NA 0 103 LIGHT 6 112L1 35.4 5.91 9.72 3.83 12.03 204519 421847 430463 294743 229098 65645 135720 89693 46027 10083 246610 178435 68175 183853 140356 43497 32780 31013 63790 34.31 1362
11/13/2019 19:22 3326 11 22 50 89 0.25 20.81 0.058 0.35 21.6 20.46 0.349 0.349 0.291 2155 935 76 1724 748 61 0.8 10.398 4.51 0.368 4220 3230 2372 858 990 623 367 3 3137 2241 896 1083 754 329 629992 3626 2 15.63 15.89 2303824.8 0 0 0 0 0 0 NA 0 104 LIGHT 6 112L1 35.4 5.91 9.72 3.83 12.06 204519 425473 434683 297973 231470 66503 136710 90316 46394 10086 249747 180676 69071 184936 141110 43826 32780 31013 63790 34.31 1362
11/13/2019 20:01 3326 11 22 50 0 0.25 20.8 0.059 0.35 21.6 20.54 0.296 0.257 0.237 1550 672 55 1406 610 50 0.908 7.663 3.324 0.271 3544 2558 2043 515 986 568 418 127 2542 1765 777 1002 846 156 632154 2163 1 15.63 15.98 2303707 679 645 1323 0.65 31 0.42 0 4.7 105 DARK 6 112L1 35.4 5.91 9.72 3.83 12.15 204519 427635 438227 300531 233513 67018 137696 90884 46812 10213 252289 182441 69848 185938 141956 43982 33459 31658 65113 34.96 1393
11/13/2019 20:40 3326 11 22 50 0 0.25 20.8 0.061 0.35 21.6 20.45 0.4 0.349 0.34 2075 900 73 2006 870 71 0.967 10.397 4.51 0.368 3462 2322 1773 549 1140 650 490 107 1635 1170 465 1827 1253 574 635381 3226 1 15.63 16.18 2303807 611 509 1120 0.59 24 0.28 0 8.8 106 DARK 6 112L1 35.4 5.91 9.72 3.83 12.35 204519 430862 441689 302853 235286 67567 138836 91534 47302 10320 253924 183611 70313 187765 143209 44556 34070 32167 66233 35.55 1417
11/13/2019 21:19 3326 11 22 50 0 0.25 20.8 0.065 0.35 21.7 20.39 0.469 0.41 0.404 2443 1060 86 2393 1038 85 0.979 12.276 5.325 0.435 6187 3984 3178 806 2203 1531 672 304 3109 2402 707 3078 2307 771 640132 4751 2 15.67 16.47 2304033 814 2036 2850 1.55 57 0.34 0.01 7.8 107 DARK 6 112L1 35.4 5.91 9.76 3.83 12.64 204519 435613 447876 306837 238464 68373 141039 93065 47974 10624 257033 186013 71020 190843 145516 45327 34884 34203 69083 37.1 1474
11/13/2019 21:58 3326 11 22 50 0 0.25 20.8 0.067 0.35 21.7 20.42 0.465 0.38 0.398 2216 961 78 2353 1020 83 1.061 11.337 4.918 0.401 4818 3153 2452 701 1665 1078 587 141 2988 2130 858 1830 1400 430 643546 3415 1 15.95 16.7 2304040 746 848 1595 0.82 33 0.28 0 5 108 DARK 6 112L1 35.4 5.91 10.04 3.83 12.87 204519 439027 452694 309990 240916 69074 142704 94143 48561 10765 260021 188143 71878 192673 146916 45757 35630 35051 70678 37.92 1507
11/13/2019 22:37 3326 11 22 50 0 0.25 20.81 0.068 0.35 21.8 20.46 0.427 0.349 0.359 2046 887 72 2119 919 75 1.036 10.406 4.514 0.368 2575 1597 1084 513 978 489 489 0 1460 849 611 1115 724 391 646060 2513 1 15.96 16.91 2303959.5 0 0 0 0 0 0 NA 0 109 DARK 6 112L1 35.4 5.91 10.05 3.83 13.08 204519 441541 455269 311587 242000 69587 143682 94632 49050 10765 261481 188992 72489 193788 147640 46148 35630 35051 70678 37.92 1507
11/13/2019 23:16 3326 11 22 50 0 0.25 20.81 0.067 0.35 21.8 20.37 0.508 0.441 0.441 2602 1129 92 2600 1128 92 0.999 13.132 5.696 0.465 4937 3159 2533 626 1778 1232 546 267 2668 2045 623 2269 1720 549 649260 3200 1 16.33 17.5 2303800.5 1323 1323 2646 1.27 65 0.28 0.01 4.5 110 DARK 6 112L1 35.4 5.91 10.42 3.83 13.67 204519 444741 460206 314746 244533 70213 145460 95864 49596 11032 264149 191037 73112 196057 149360 46697 36953 36374 73324 39.19 1572
11/13/2019 23:55 3326 11 22 49 0 0.25 20.81 0.068 0.35 21.8 20.49 0.399 0.318 0.331 1863 808 66 1962 851 69 1.053 9.513 4.126 0.337 3588 2565 2000 565 1023 583 440 56 2355 1574 781 1233 1009 224 651671 2411 1 16.55 17.51 2303796.8 204 0 204 0.13 4 0.24 0 3.6 111 DARK 6 112L1 35.4 5.91 10.64 3.83 13.68 204519 447152 463794 317311 246533 70778 146483 96447 50036 11088 266504 192611 73893 197290 150369 46921 37157 36374 73528 39.32 1576
11/11/2019 00:25 3896 12 22 50 0 0.25 20.82 0.066 0.35 21.7 20.23 0.622 0.595 0.556 2814 1298 127 2582 1191 117 0.918 13.946 6.431 0.63 8172 3429 2507 922 4743 3611 1132 123 5189 3894 1295 2983 2224 759 406608 5219 2 5.85 7.7 2328726.8 679 3732 4411 2.57 44 0.42 0.01 14.1 1 DARK 4 112L2 45.2 5.85 0 7.7 0 406608 0 8172 3429 2507 922 4743 3611 1132 123 5189 3894 1295 2983 2224 759 679 3732 4411 2.57 44
11/11/2019 01:04 3896 12 22.1 49 0 0.25 20.81 0.068 0.35 21.7 20.2 0.649 0.616 0.582 2893 1334 131 2694 1242 122 0.931 14.383 6.632 0.65 7989 3752 2874 878 4237 3254 983 145 3955 3004 951 4034 3124 910 411362 4754 2 6.07 7.9 2328940.8 136 7566 7702 4.43 69 0.42 0.02 18.8 2 DARK 4 112L2 45.2 5.85 0.220000000000001 7.7 0.2 406608 4754 16161 7181 5381 1800 8980 6865 2115 268 9144 6898 2246 7017 5348 1669 815 11298 12113 7 113
11/11/2019 01:43 3896 12 22.1 51 0 0.25 20.81 0.068 0.35 21.7 20.27 0.566 0.544 0.498 2585 1192 117 2318 1069 105 0.897 12.752 5.88 0.576 9111 3868 2828 1040 5243 4049 1194 158 3989 3019 970 5122 3858 1264 416740 5378 2 6.07 8.08 2328730.3 746 3800 4547 2.28 68 0.42 0.01 11.1 3 DARK 4 112L2 45.2 5.85 0.220000000000001 7.7 0.38 406608 10132 25272 11049 8209 2840 14223 10914 3309 426 13133 9917 3216 12139 9206 2933 1561 15098 16660 9.28 181
11/11/2019 02:22 3896 12 22 50 0 0.25 20.81 0.068 0.35 21.7 20.25 0.593 0.564 0.526 2662 1227 120 2435 1123 110 0.915 13.183 6.079 0.596 6788 2917 2169 748 3871 2974 897 259 3781 2843 938 3007 2300 707 421111 4372 2 6.12 8.22 2328983.5 373 9025 9398 4.73 144 0.42 0.02 16.4 4 DARK 4 112L2 45.2 5.85 0.27 7.7 0.52 406608 14503 32060 13966 10378 3588 18094 13888 4206 685 16914 12760 4154 15146 11506 3640 1934 24123 26058 14.01 325
11/11/2019 03:01 3896 12 22 50 0 0.25 20.81 0.068 0.35 21.7 20.3 0.548 0.513 0.479 2418 1115 109 2220 1023 100 0.918 11.986 5.527 0.542 8435 3257 2510 747 5178 4072 1106 167 2566 2045 521 5869 4537 1332 426276 5165 2 6.12 8.23 2329079.3 373 1663 2036 1.03 28 0.42 0 15.9 5 DARK 4 112L2 45.2 5.85 0.27 7.7 0.53 406608 19668 40495 17223 12888 4335 23272 17960 5312 852 19480 14805 4675 21015 16043 4972 2307 25786 28094 15.04 353
11/11/2019 03:40 3896 12 22 50 0 0.25 20.81 0.068 0.35 21.7 20.37 0.443 0.441 0.375 2131 983 96 1744 804 79 0.818 10.328 4.762 0.467 1678 209 73 136 1469 1077 392 0 0 0 0 1678 1150 528 428738 2462 1 6.13 8.23 2328943.8 0 0 0 0 0 0 NA 0 6 DARK 4 112L2 45.2 5.85 0.28 7.7 0.53 406608 22130 42173 17432 12961 4471 24741 19037 5704 852 19480 14805 4675 22693 17193 5500 2307 25786 28094 15.04 353
11/11/2019 04:19 3896 12 22 50 0 0.25 20.81 0.066 0.35 21.7 20.4 0.405 0.41 0.339 1994 919 90 1574 726 71 0.79 9.598 4.425 0.434 4908 518 305 213 4390 3448 942 0 145 128 17 4763 3625 1138 434822 6085 3 6.14 8.23 2328676.8 0 0 0 0 0 0 NA 0 7 DARK 4 112L2 45.2 5.85 0.29 7.7 0.53 406608 28214 47081 17950 13266 4684 29131 22485 6646 852 19625 14933 4692 27456 20818 6638 2307 25786 28094 15.04 353
11/11/2019 04:58 3896 12 22 49 0 0.25 20.81 0.065 0.35 21.7 20.38 0.431 0.431 0.366 2085 962 94 1703 785 77 0.817 10.102 4.658 0.457 3359 226 100 126 3133 2352 781 0 0 0 0 3359 2452 907 438274 3452 1 6.15 8.23 2328513.3 0 0 0 0 0 0 NA 0 8 DARK 4 112L2 45.2 5.85 0.300000000000001 7.7 0.53 406608 31666 50440 18176 13366 4810 32264 24837 7427 852 19625 14933 4692 30815 23270 7545 2307 25786 28094 15.04 353
11/11/2019 05:37 3896 12 22 50 0 0.25 20.81 0.064 0.35 21.7 20.41 0.395 0.4 0.331 1942 895 88 1535 708 69 0.791 9.35 4.311 0.423 3992 374 168 206 3618 2915 703 0 0 0 0 3992 3083 909 444231 5957 3 6.15 8.23 2328352 0 0 0 0 0 0 NA 0 9 DARK 4 112L2 45.2 5.85 0.300000000000001 7.7 0.53 406608 37623 54432 18550 13534 5016 35882 27752 8130 852 19625 14933 4692 34807 26353 8454 2307 25786 28094 15.04 353
11/11/2019 06:16 3896 12 22 50 0 0.25 20.81 0.064 0.35 21.7 20.34 0.444 0.472 0.38 2308 1064 104 1769 816 80 0.766 11.052 5.096 0.5 6932 1773 1215 558 5159 3957 1202 32 1755 1269 486 5177 3903 1274 449856 5625 2 6.16 8.27 2327954.5 0 746 746 0.44 8 0.34 0 9.2 10 DARK 4 112L2 45.2 5.85 0.31 7.7 0.569999999999999 406608 43248 61364 20323 14749 5574 41041 31709 9332 884 21380 16202 5178 39984 30256 9728 2307 26532 28840 15.48 361
11/11/2019 06:55 3896 12 22 50 0 0.25 20.81 0.064 0.35 21.7 20.22 0.587 0.595 0.522 2849 1314 129 2422 1117 109 0.85 13.908 6.413 0.629 7488 3982 3017 965 3506 2495 1011 199 4027 2951 1076 3461 2561 900 454600 4744 2 6.16 8.64 2328078 339 5022 5361 3.04 47 0.57 0.01 25.1 11 DARK 4 112L2 45.2 5.85 0.31 7.7 0.94 406608 47992 68852 24305 17766 6539 44547 34204 10343 1083 25407 19153 6254 43445 32817 10628 2646 31554 34201 18.52 408
11/11/2019 07:34 3896 12 22 50 0 0.25 20.81 0.065 0.35 21.7 20.22 0.592 0.595 0.527 2851 1315 129 2450 1129 111 0.859 13.947 6.431 0.63 7571 4294 3386 908 3277 2546 731 505 3628 2822 806 3943 3110 833 458848 4248 2 6.46 8.66 2328160.3 1086 11400 12486 6.51 163 0.42 0.02 16.7 12 DARK 4 112L2 45.2 5.85 0.61 7.7 0.96 406608 52240 76423 28599 21152 7447 47824 36750 11074 1588 29035 21975 7060 47388 35927 11461 3732 42954 46687 25.03 571
11/11/2019 08:13 3896 12 22 49 89 0.25 20.81 0.065 0.35 21.7 20.24 0.588 0.575 0.522 2735 1261 124 2427 1119 110 0.887 13.464 6.208 0.609 9237 4868 3755 1113 4369 3288 1081 227 3750 2828 922 5487 4215 1272 464419 5570 2 6.69 8.94 2328120.8 746 1629 2375 1.21 33 0.43 0 13.1 13 LIGHT 4 112L2 45.2 5.85 0.840000000000001 7.7 1.24 406608 57811 85660 33467 24907 8560 52193 40038 12155 1815 32785 24803 7982 52875 40142 12733 4478 44583 49062 26.24 604
11/11/2019 08:52 3896 12 22 50 89 0.25 20.81 0.065 0.35 21.7 20.14 0.698 0.667 0.633 3143 1449 142 2945 1358 133 0.937 15.644 7.213 0.707 11563 5100 3910 1190 6463 4953 1510 34 5000 3761 1239 6563 5102 1461 470707 6289 3 7.11 9.32 2328013.3 0 305 305 0.16 4 0.34 0 4.5 14 LIGHT 4 112L2 45.2 5.85 1.26 7.7 1.62 406608 64099 97223 38567 28817 9750 58656 44991 13665 1849 37785 28564 9221 59438 45244 14194 4478 44888 49367 26.4 608
11/11/2019 09:31 3896 12 22 50 89 0.25 20.81 0.063 0.35 21.7 20.37 0.486 0.441 0.423 2066 953 93 1959 903 89 0.948 10.309 4.753 0.466 7583 3301 2701 600 4282 3347 935 3 1983 1677 306 5600 4371 1229 475102 4395 2 7.11 9.33 2328334.3 0 0 0 0 0 0 NA 0 15 LIGHT 4 112L2 45.2 5.85 1.26 7.7 1.63 406608 68494 104806 41868 31518 10350 62938 48338 14600 1852 39768 30241 9527 65038 49615 15423 4478 44888 49367 26.4 608
11/11/2019 10:10 3896 12 22 50 89 0.25 20.81 0.065 0.35 21.7 20.44 0.396 0.369 0.331 1758 810 79 1531 706 69 0.871 8.62 3.975 0.39 1078 1 0 1 1077 786 291 0 0 0 0 1078 786 292 477272 2169 1 7.11 9.33 2328270.5 0 0 0 0 0 0 NA 0 16 LIGHT 4 112L2 45.2 5.85 1.26 7.7 1.63 406608 70664 105884 41869 31518 10351 64015 49124 14891 1852 39768 30241 9527 66116 50401 15715 4478 44888 49367 26.4 608
11/11/2019 10:49 3896 12 22 50 89 0.25 20.81 0.067 0.35 21.7 20.45 0.383 0.359 0.316 1718 792 78 1467 676 66 0.854 8.392 3.869 0.379 1563 172 0 172 1391 963 428 0 0 0 0 1563 963 600 479445 2173 1 7.11 9.33 2328199 0 0 0 0 0 0 NA 0 17 LIGHT 4 112L2 45.2 5.85 1.26 7.7 1.63 406608 72837 107447 42041 31518 10523 65406 50087 15319 1852 39768 30241 9527 67679 51364 16315 4478 44888 49367 26.4 608
11/11/2019 11:28 3896 12 22 50 89 0.25 20.81 0.065 0.35 21.6 20.34 0.463 0.472 0.398 2288 1055 103 1852 854 84 0.809 11.067 5.103 0.5 4223 1753 1199 554 2470 1864 606 8 1349 1054 295 2874 2009 865 483991 4547 2 7.11 9.41 2328082.8 0 34 34 0.01 1 0.19 0 0.9 18 LIGHT 4 112L2 45.2 5.85 1.26 7.7 1.71 406608 77383 111670 43794 32717 11077 67876 51951 15925 1860 41117 31295 9822 70553 53373 17180 4478 44922 49401 26.41 609
